TransactionID,Date,Product,Quantity,Region,Channel,CustomerID,Price,Revenue,Discount_Percent,Discount_Amount,Final_Revenue,Month,Month_Name,Quarter,Year,DayOfWeek
TXN00901,2024-12-28,Graphics Card,2,East,Phone,CUST0077,449,898,0,0.0,898.0,12,December,4,2024,Saturday
TXN00902,2024-08-26,Laptop,3,West,Phone,CUST0042,899,2697,5,134.85,2562.15,8,August,3,2024,Monday
TXN00903,2024-09-30,USB Cable,1,West,Retail Store,CUST0137,12,12,0,0.0,12.0,9,September,3,2024,Monday
TXN00904,2024-10-20,Keyboard,4,South,Retail Store,CUST0106,75,300,15,45.0,255.0,10,October,4,2024,Sunday
TXN00905,2024-08-14,Webcam,4,North,Online,CUST0095,89,356,0,0.0,356.0,8,August,3,2024,Wednesday
TXN00906,2024-01-15,Headphones,5,North,Online,CUST0135,149,745,0,0.0,745.0,1,January,1,2024,Monday
TXN00907,2024-07-10,Headphones,1,East,Online,CUST0068,149,149,10,14.9,134.1,7,July,3,2024,Wednesday
TXN00908,2024-04-28,Headphones,3,South,Online,CUST0147,149,447,5,22.35,424.65,4,April,2,2024,Sunday
TXN00909,2024-01-28,Laptop,4,West,Phone,CUST0159,899,3596,0,0.0,3596.0,1,January,1,2024,Sunday
TXN00910,2024-07-20,Laptop,1,East,Retail Store,CUST0128,899,899,0,0.0,899.0,7,July,3,2024,Saturday
TXN00911,2024-02-08,Keyboard,4,South,Retail Store,CUST0163,75,300,15,45.0,255.0,2,February,1,2024,Thursday
TXN00912,2024-09-29,Graphics Card,3,North,Online,CUST0185,449,1347,0,0.0,1347.0,9,September,3,2024,Sunday
TXN00913,2024-08-18,Monitor,4,South,Online,CUST0085,299,1196,15,179.4,1016.6,8,August,3,2024,Sunday
TXN00914,2024-03-26,Headphones,5,North,Phone,CUST0189,149,745,0,0.0,745.0,3,March,1,2024,Tuesday
TXN00915,2024-05-05,Mouse,5,South,Phone,CUST0159,25,125,10,12.5,112.5,5,May,2,2024,Sunday
TXN00916,2024-10-26,SSD Drive,4,East,Online,CUST0083,129,516,10,51.6,464.4,10,October,4,2024,Saturday
TXN00917,2024-01-25,Mouse,1,North,Retail Store,CUST0095,25,25,0,0.0,25.0,1,January,1,2024,Thursday
TXN00918,2024-05-24,RAM,1,East,Retail Store,CUST0181,85,85,0,0.0,85.0,5,May,2,2024,Friday
TXN00919,2024-01-13,Mouse,1,East,Retail Store,CUST0032,25,25,0,0.0,25.0,1,January,1,2024,Saturday
TXN00920,2024-07-30,RAM,4,North,Online,CUST0066,85,340,10,34.0,306.0,7,July,3,2024,Tuesday
TXN00921,2024-01-25,USB Cable,1,North,Retail Store,CUST0187,12,12,5,0.6000000000000001,11.4,1,January,1,2024,Thursday
TXN00922,2024-03-08,SSD Drive,3,West,Phone,CUST0116,129,387,5,19.35,367.65,3,March,1,2024,Friday
TXN00923,2024-03-07,Mouse,5,West,Phone,CUST0138,25,125,0,0.0,125.0,3,March,1,2024,Thursday
TXN00924,2024-08-20,USB Cable,3,West,Online,CUST0130,12,36,0,0.0,36.0,8,August,3,2024,Tuesday
TXN00925,2024-04-18,Webcam,1,East,Phone,CUST0194,89,89,0,0.0,89.0,4,April,2,2024,Thursday
TXN00926,2024-05-25,Monitor,3,East,Online,CUST0060,299,897,0,0.0,897.0,5,May,2,2024,Saturday
TXN00927,2024-04-20,USB Cable,1,West,Retail Store,CUST0017,12,12,5,0.6000000000000001,11.4,4,April,2,2024,Saturday
TXN00928,2024-08-15,Monitor,4,East,Retail Store,CUST0096,299,1196,15,179.4,1016.6,8,August,3,2024,Thursday
TXN00929,2024-04-20,Mouse,3,East,Retail Store,CUST0144,25,75,5,3.75,71.25,4,April,2,2024,Saturday
TXN00930,2024-02-03,Graphics Card,4,North,Phone,CUST0016,449,1796,0,0.0,1796.0,2,February,1,2024,Saturday
TXN00931,2024-04-20,USB Cable,4,North,Online,CUST0046,12,48,20,9.600000000000001,38.4,4,April,2,2024,Saturday
TXN00932,2024-09-20,SSD Drive,2,East,Retail Store,CUST0167,129,258,10,25.8,232.2,9,September,3,2024,Friday
TXN00933,2024-08-23,Mouse,1,West,Online,CUST0159,25,25,15,3.75,21.25,8,August,3,2024,Friday
TXN00934,2024-03-23,Headphones,5,South,Retail Store,CUST0107,149,745,5,37.25,707.75,3,March,1,2024,Saturday
TXN00935,2024-02-11,Laptop,1,West,Phone,CUST0088,899,899,0,0.0,899.0,2,February,1,2024,Sunday
TXN00936,2024-04-10,USB Cable,5,South,Phone,CUST0129,12,60,0,0.0,60.0,4,April,2,2024,Wednesday
TXN00937,2024-01-06,SSD Drive,1,West,Online,CUST0139,129,129,10,12.9,116.1,1,January,1,2024,Saturday
TXN00938,2024-06-28,Webcam,4,North,Phone,CUST0119,89,356,0,0.0,356.0,6,June,2,2024,Friday
TXN00939,2024-10-08,Headphones,3,East,Phone,CUST0085,149,447,0,0.0,447.0,10,October,4,2024,Tuesday
TXN00940,2024-11-15,Webcam,3,East,Online,CUST0004,89,267,5,13.350000000000001,253.65,11,November,4,2024,Friday
TXN00941,2024-08-13,Mouse,2,North,Retail Store,CUST0071,25,50,5,2.5,47.5,8,August,3,2024,Tuesday
TXN00942,2024-11-10,Laptop,5,South,Phone,CUST0154,899,4495,5,224.75,4270.25,11,November,4,2024,Sunday
TXN00943,2024-12-30,USB Cable,5,South,Online,CUST0111,12,60,0,0.0,60.0,12,December,4,2024,Monday
TXN00944,2024-08-16,USB Cable,5,South,Phone,CUST0050,12,60,0,0.0,60.0,8,August,3,2024,Friday
TXN00945,2024-10-15,Graphics Card,4,North,Phone,CUST0140,449,1796,5,89.80000000000001,1706.2,10,October,4,2024,Tuesday
TXN00946,2024-05-29,Graphics Card,5,South,Phone,CUST0095,449,2245,20,449.0,1796.0,5,May,2,2024,Wednesday
TXN00947,2024-10-03,Mouse,3,North,Phone,CUST0092,25,75,10,7.5,67.5,10,October,4,2024,Thursday
TXN00948,2024-07-16,Mouse,4,West,Online,CUST0065,25,100,15,15.0,85.0,7,July,3,2024,Tuesday
TXN00949,2024-03-10,Laptop,1,West,Online,CUST0047,899,899,10,89.9,809.1,3,March,1,2024,Sunday
TXN00950,2024-04-21,Graphics Card,5,North,Online,CUST0181,449,2245,5,112.25,2132.75,4,April,2,2024,Sunday
TXN00951,2024-01-04,SSD Drive,5,East,Phone,CUST0106,129,645,0,0.0,645.0,1,January,1,2024,Thursday
TXN00952,2024-12-15,SSD Drive,1,West,Phone,CUST0199,129,129,5,6.45,122.55,12,December,4,2024,Sunday
TXN00953,2024-11-26,Laptop,5,South,Phone,CUST0130,899,4495,5,224.75,4270.25,11,November,4,2024,Tuesday
TXN00954,2024-11-13,SSD Drive,1,North,Online,CUST0106,129,129,5,6.45,122.55,11,November,4,2024,Wednesday
TXN00955,2024-12-15,RAM,4,South,Phone,CUST0024,85,340,0,0.0,340.0,12,December,4,2024,Sunday
TXN00956,2024-04-04,Monitor,3,South,Retail Store,CUST0004,299,897,5,44.85,852.15,4,April,2,2024,Thursday
TXN00957,2024-05-31,Laptop,1,East,Phone,CUST0108,899,899,0,0.0,899.0,5,May,2,2024,Friday
TXN00958,2024-11-06,Laptop,2,South,Retail Store,CUST0019,899,1798,5,89.9,1708.1,11,November,4,2024,Wednesday
TXN00959,2024-05-16,Keyboard,1,East,Phone,CUST0154,75,75,0,0.0,75.0,5,May,2,2024,Thursday
TXN00960,2024-09-03,Headphones,5,West,Online,CUST0040,149,745,10,74.5,670.5,9,September,3,2024,Tuesday
TXN00961,2024-08-30,Headphones,4,North,Phone,CUST0050,149,596,0,0.0,596.0,8,August,3,2024,Friday
TXN00962,2024-01-31,RAM,4,South,Retail Store,CUST0171,85,340,0,0.0,340.0,1,January,1,2024,Wednesday
TXN00963,2024-02-09,Graphics Card,1,North,Retail Store,CUST0075,449,449,0,0.0,449.0,2,February,1,2024,Friday
TXN00964,2024-08-16,Mouse,3,South,Phone,CUST0195,25,75,5,3.75,71.25,8,August,3,2024,Friday
TXN00965,2024-02-05,Mouse,2,North,Retail Store,CUST0012,25,50,0,0.0,50.0,2,February,1,2024,Monday
TXN00966,2024-08-10,Webcam,4,South,Retail Store,CUST0195,89,356,0,0.0,356.0,8,August,3,2024,Saturday
TXN00967,2024-01-06,RAM,5,South,Online,CUST0027,85,425,5,21.25,403.75,1,January,1,2024,Saturday
TXN00968,2024-11-17,Laptop,5,South,Phone,CUST0113,899,4495,0,0.0,4495.0,11,November,4,2024,Sunday
TXN00969,2024-08-07,RAM,3,South,Phone,CUST0182,85,255,15,38.25,216.75,8,August,3,2024,Wednesday
TXN00970,2024-03-15,RAM,4,South,Phone,CUST0194,85,340,15,51.0,289.0,3,March,1,2024,Friday
TXN00971,2024-01-04,RAM,1,South,Retail Store,CUST0049,85,85,5,4.25,80.75,1,January,1,2024,Thursday
TXN00972,2024-11-30,Headphones,5,South,Phone,CUST0144,149,745,0,0.0,745.0,11,November,4,2024,Saturday
TXN00973,2024-05-13,RAM,3,South,Phone,CUST0130,85,255,10,25.5,229.5,5,May,2,2024,Monday
TXN00974,2024-04-27,Monitor,4,South,Online,CUST0060,299,1196,0,0.0,1196.0,4,April,2,2024,Saturday
TXN00975,2024-04-03,Mouse,4,North,Online,CUST0182,25,100,0,0.0,100.0,4,April,2,2024,Wednesday
TXN00976,2024-03-02,Webcam,4,East,Online,CUST0030,89,356,0,0.0,356.0,3,March,1,2024,Saturday
TXN00977,2024-07-12,Monitor,4,South,Retail Store,CUST0084,299,1196,15,179.4,1016.6,7,July,3,2024,Friday
TXN00978,2024-11-30,Webcam,4,East,Phone,CUST0166,89,356,0,0.0,356.0,11,November,4,2024,Saturday
TXN00979,2024-07-21,Keyboard,5,South,Online,CUST0028,75,375,5,18.75,356.25,7,July,3,2024,Sunday
TXN00980,2024-01-26,Webcam,3,South,Online,CUST0025,89,267,10,26.700000000000003,240.3,1,January,1,2024,Friday
TXN00981,2024-06-21,Mouse,4,North,Online,CUST0096,25,100,0,0.0,100.0,6,June,2,2024,Friday
TXN00982,2024-10-26,Mouse,2,West,Phone,CUST0125,25,50,0,0.0,50.0,10,October,4,2024,Saturday
TXN00983,2024-05-12,RAM,2,West,Phone,CUST0010,85,170,20,34.0,136.0,5,May,2,2024,Sunday
TXN00984,2024-11-21,USB Cable,3,North,Phone,CUST0188,12,36,5,1.8,34.2,11,November,4,2024,Thursday
TXN00985,2024-04-27,Keyboard,1,East,Retail Store,CUST0042,75,75,5,3.75,71.25,4,April,2,2024,Saturday
TXN00986,2024-11-19,Laptop,1,West,Retail Store,CUST0040,899,899,0,0.0,899.0,11,November,4,2024,Tuesday
TXN00987,2024-10-01,SSD Drive,1,North,Online,CUST0077,129,129,0,0.0,129.0,10,October,4,2024,Tuesday
TXN00988,2024-07-30,Webcam,2,North,Phone,CUST0105,89,178,0,0.0,178.0,7,July,3,2024,Tuesday
TXN00989,2024-08-12,USB Cable,1,West,Online,CUST0118,12,12,0,0.0,12.0,8,August,3,2024,Monday
TXN00990,2024-01-20,RAM,5,East,Phone,CUST0042,85,425,0,0.0,425.0,1,January,1,2024,Saturday
TXN00991,2024-04-22,Headphones,4,North,Phone,CUST0047,149,596,10,59.6,536.4,4,April,2,2024,Monday
TXN00992,2024-05-19,Laptop,2,South,Phone,CUST0165,899,1798,0,0.0,1798.0,5,May,2,2024,Sunday
TXN00993,2024-02-16,Graphics Card,3,East,Retail Store,CUST0022,449,1347,0,0.0,1347.0,2,February,1,2024,Friday
TXN00994,2024-01-01,USB Cable,3,East,Retail Store,CUST0185,12,36,5,1.8,34.2,1,January,1,2024,Monday
TXN00995,2024-03-30,Headphones,4,West,Phone,CUST0107,149,596,10,59.6,536.4,3,March,1,2024,Saturday
TXN00996,2024-05-21,Keyboard,2,West,Online,CUST0027,75,150,0,0.0,150.0,5,May,2,2024,Tuesday
TXN00997,2024-11-15,RAM,1,South,Phone,CUST0041,85,85,5,4.25,80.75,11,November,4,2024,Friday
TXN00998,2024-02-07,Laptop,1,North,Phone,CUST0080,899,899,0,0.0,899.0,2,February,1,2024,Wednesday
TXN00999,2024-10-19,Laptop,5,West,Online,CUST0162,899,4495,0,0.0,4495.0,10,October,4,2024,Saturday
TXN01000,2024-05-18,Laptop,5,West,Phone,CUST0160,899,4495,0,0.0,4495.0,5,May,2,2024,Saturday
