DaysSinceLastInspection,PreviousViolationCount,ComplaintsLast6Months,CriticalViolationsBefore,PermitAge,SeatingCapacity,EmployeeCount,FoodHandlerCertified,KitchenInspectionScore,DaysSinceRenovation,RoachCockroachComplaints,TemperatureViolations,HighRiskFoodServed,InspectorChangedRecently,OwnershipChangedRecently,InspectionResult
107.98221557665343,3,0,1,5.4485474572474235,42.48916914374567,5.704671870346269,96.5775737275079,76.60275809012623,724.3295191902643,0,0,No,No,No,PASS
255.81200810077564,2,4,0,4.859494675008415,66.71212438179501,11.94613170505116,67.57204815653797,62.740946737052354,980.2462226201528,0,2,Yes,No,No,CONDITIONAL PASS
235.5706528518985,1,3,0,5.393260734451217,30.693216207034993,17.00064667876991,88.80826790386237,91.34008931318402,617.9574028408334,0,0,No,No,No,PASS
167.61817106726454,7,2,2,8.192517835272932,35.65823882796245,30.606379307390075,54.610635718088304,68.81317666358778,1213.8339317542723,0,0,Yes,Yes,No,CONDITIONAL PASS
185.97908190525848,0,0,0,0.5,72.68665508245934,11.218184312817138,91.69139866366815,90.95372480868622,559.3609666114131,0,0,No,No,No,PASS
231.14600008777344,0,0,0,3.0997351184045328,57.86866873562363,9.029421847560076,84.82247226789254,91.93339309223605,913.1303149671261,0,3,Yes,No,No,PASS
295.2879751787541,2,1,1,4.017682797307533,61.72540030184809,26.807140127392014,84.73049905537869,50.848037898869585,732.418341348525,2,0,Yes,No,Yes,CONDITIONAL PASS
148.52878402321357,0,0,0,6.958067934282115,20.119563285517188,15.298498849653992,86.91578984816903,85.70790789103035,673.1045960812376,0,1,No,Yes,No,PASS
83.61322078454565,0,0,0,6.331859020863947,91.05529601358515,8.062623475561226,96.80531155937288,80.15258269893164,574.5865735150916,1,0,Yes,No,No,PASS
541.2106712717805,10,6,3,18.759209959472397,133.2764628376386,8.023259210946144,63.813851770202206,29.721652715402108,1689.0182070209644,2,5,Yes,No,No,FAIL
207.72620845579624,3,1,0,5.8851898328952235,54.764762579899674,7.240399298853912,88.98185729310619,96.40803018625992,619.6392236486822,0,1,No,No,No,PASS
217.9669119663771,1,1,0,4.399119423519758,105.36143742883164,13.384972602135626,91.98883854789784,80.32933020519334,242.85995582433145,0,0,Yes,No,No,PASS
243.2281231220942,1,0,1,1.9290063630158776,92.10316587463412,13.51718593124912,84.68488166427814,80.476557967532,102.5280166548514,0,0,Yes,No,No,PASS
179.19016651572397,1,0,0,4.545062730331413,41.888511838516294,11.174385388890801,77.48663392716131,70.00609008918448,227.22680672085994,0,1,No,No,No,PASS
188.58360173275315,8,5,3,9.101446122626376,112.91394930596232,35.383053557704315,34.744032059299364,36.79258136298787,1422.0414429966056,4,2,No,No,Yes,FAIL
303.7008163620453,1,4,1,8.45683774044856,80.79135083350941,12.09126693783389,87.86519697083743,78.24861113672945,685.9699796665418,1,2,No,No,No,CONDITIONAL PASS
375.4133824893726,3,4,3,9.59234317614992,124.99926447002267,7.322208948923915,71.0347330021064,75.74025482083167,745.6565707747013,2,2,No,No,No,CONDITIONAL PASS
144.03644127335866,0,0,1,2.1758384404471833,62.85059342565055,12.426943050674792,88.41108328499458,90.95584871706797,779.3778312330141,1,0,Yes,No,No,PASS
335.30302428908044,4,1,0,7.096475858695545,63.63587082410211,4.969930159012497,64.00238803810495,85.0,975.864983139025,3,2,No,No,No,CONDITIONAL PASS
318.47457266537185,8,10,3,10.84614243798676,135.15953353368891,23.374586289393996,58.5561140543611,41.40725886635932,1577.596531579634,3,4,Yes,No,Yes,FAIL
91.2848252532095,2,0,1,6.877823514895476,59.090280553570544,15.049145388317465,81.35502735564285,79.49811850224413,519.1794917040731,0,0,No,No,Yes,PASS
254.40191105892814,6,1,2,8.692904053425721,73.22304241317237,27.118365700591454,80.51592349590851,67.46432532878859,936.9187099578853,2,0,Yes,No,No,CONDITIONAL PASS
479.20318093946156,4,4,2,14.217649942009547,44.90807463351108,22.120065224258568,52.607783825642585,53.2100585993255,1628.4147471458612,3,4,Yes,Yes,Yes,FAIL
356.21959325224645,7,3,5,10.36411849550279,71.88362033392636,26.595987114815095,67.03096797481352,44.91685787532001,2244.919920938861,1,4,Yes,No,No,FAIL
253.43079475495887,3,6,0,4.984859029367753,115.00353140219536,12.703467615215622,81.17628259112203,73.77413804688925,719.251839326089,0,2,No,No,Yes,CONDITIONAL PASS
130.75906089889736,0,0,0,4.255187290618459,94.4695844826633,10.80923532478071,90.69890453077493,84.2633709015014,78.96971396400153,0,0,Yes,No,Yes,PASS
291.5343570347551,3,2,1,7.569332841779154,42.51999465569295,17.952078936906542,44.52311058584917,74.72655124540569,755.731287355913,0,4,Yes,No,Yes,CONDITIONAL PASS
198.43797125259655,2,1,0,6.636030280548528,33.64356913037869,20.912271082786575,85.48099734349536,90.19964161670156,696.1772581306664,0,0,Yes,Yes,No,PASS
280.27884371368583,4,5,1,1.6232013826484213,125.38235694717606,9.136175710185881,59.661046669326616,66.96717833221021,930.3462884098692,1,1,Yes,No,No,CONDITIONAL PASS
217.37099594084992,2,1,0,8.568153762392534,68.26411129116225,8.99744490907418,90.62855879741855,94.00325450188295,572.7142718271624,0,1,Yes,No,Yes,PASS
258.49655234337513,2,7,1,4.888939703524008,128.14489369190665,13.058278518901345,76.48848220537694,79.43571767261244,685.1324971730952,1,3,No,Yes,No,CONDITIONAL PASS
292.607748753484,3,0,0,6.373807294902522,65.26290454656102,8.265758705039575,100.0,88.44600152038348,508.0048393978486,0,1,No,No,Yes,PASS
303.64487549291925,1,1,0,4.373548683772992,82.90275938905549,15.225189277244986,82.80551699703689,83.82646498568813,747.9330503940902,0,1,Yes,No,No,PASS
173.2603170185502,2,0,0,1.6985427649853029,90.91839911809608,2.3457353037349655,91.90476305103346,80.0938517432536,416.73987972310186,0,1,No,No,No,PASS
394.1088022206879,1,3,0,5.637860805520948,120.06289767368743,5.775307322374065,41.40381252768872,64.47682685510401,1323.5016191566028,0,0,No,No,Yes,CONDITIONAL PASS
311.59576220118265,5,2,2,1.3127615697622694,71.17451022075474,4.433167902250611,93.45579115681159,64.56202330969722,1065.4495589987278,1,0,Yes,Yes,No,CONDITIONAL PASS
192.84562464781223,2,1,0,4.8493096484368925,47.576956797486176,9.84000310914595,76.45154372653019,83.30180742490596,459.9391111102183,0,0,Yes,No,No,PASS
95.54929831693073,0,2,0,2.0992726310900505,26.85766453477774,10.19211344278303,88.44034045824834,91.31191576953448,468.0069218411476,0,0,Yes,No,No,PASS
268.52137301697314,2,0,0,3.0814735330129612,78.15505308697213,2.9924850174596163,87.78813097368938,84.94162473968602,261.1646528229296,0,0,No,No,No,PASS
203.23432880792888,6,3,2,10.593225809881513,71.18375372086496,20.31168562330839,75.75423214563833,65.78399053596911,1177.2290140326857,1,3,Yes,No,Yes,CONDITIONAL PASS
108.22760255515975,0,1,0,2.297362098463303,57.623637327486975,7.910364532072668,94.60999538138259,84.62639776052576,401.13713960793547,0,0,No,No,No,PASS
324.8119497617852,3,1,3,7.178722332941548,54.64382411151691,13.720357450787999,70.66957834810968,65.89500378431651,826.7743084324344,1,1,No,No,No,CONDITIONAL PASS
307.5865173519754,3,2,0,6.447191580861679,100.92197276177667,26.460356346261403,68.95585068071038,67.76991699591818,1058.9430197050917,1,0,No,Yes,No,CONDITIONAL PASS
312.8781776989291,8,7,7,12.949563413580533,146.69280540421028,18.70669252384933,45.90596018866458,29.311983649153525,1260.7741770938449,3,4,Yes,No,No,FAIL
176.428478636292,2,0,0,0.5,66.37614334653695,11.35986566008381,84.42101400127028,87.84693248814717,487.1175833383678,0,0,Yes,Yes,Yes,PASS
194.69799426652338,0,0,1,7.007619630514812,67.90028363420697,16.58284090322151,78.03406039813063,90.94320660777632,516.0145788155107,0,0,No,No,No,PASS
290.75708373998873,10,1,5,20.385797427458858,41.654145735912024,24.76669835232736,56.15907575285459,42.685761642283936,1358.5394867440623,5,4,No,Yes,Yes,FAIL
41.8847301158649,0,0,0,2.830444542919335,85.26529993039357,9.231524234322638,84.42240485544013,83.98053806818992,391.7512586721893,0,0,Yes,Yes,No,PASS
612.5113123936919,10,6,4,6.946370962905229,146.53202418384285,26.195371228843907,49.660813850013426,47.96814226915065,1595.4913313424306,2,4,Yes,No,Yes,FAIL
183.49252310676,1,1,0,0.5,55.386123507210684,7.492524465529221,86.64810801476126,92.16710722658269,530.7666446124758,0,0,No,No,No,PASS
418.0068438342755,4,1,7,19.103854410196277,36.4616136727776,16.30188973550555,52.35755592615918,40.771543016172345,1239.4967261200702,2,5,Yes,Yes,No,FAIL
251.9763597209091,2,4,1,10.010910635107345,34.86691482446822,14.950066844541627,70.70230792989119,72.06120078840578,1143.3916517093276,1,1,No,No,No,CONDITIONAL PASS
168.9733365376762,6,0,5,4.340163437423652,58.4859272611902,16.609952598848658,79.90528905381814,73.52075838082146,522.7299210419051,0,0,No,Yes,Yes,CONDITIONAL PASS
181.1051027513731,2,0,0,2.5602957188541975,101.83812042155992,13.804930412685408,90.34361466815068,85.39021093765167,224.72125130504824,0,0,No,No,No,PASS
150.8781871302538,1,0,0,7.011686099984261,39.46510579250882,6.309708406723665,87.59864585892895,83.77453835399554,316.991079912473,0,1,No,No,No,PASS
210.24279093107066,1,0,0,0.6855155716143813,78.49700688228178,6.116640854649684,95.68462322967187,88.32220529302802,384.73383999184625,0,1,No,No,No,PASS
143.8976032662362,1,1,0,0.5,92.80600657255874,21.99435867969857,76.34654846940734,87.17078069051493,398.5454810000587,2,2,No,No,No,PASS
129.64694860664167,2,0,0,1.9165661030114127,37.571560676100745,12.114287549225617,72.1663531260747,79.11217562524797,297.27773955721204,0,0,No,No,No,PASS
671.3643468208903,4,5,5,12.81426031606851,34.39184524105596,32.17160125735421,23.71812007067075,42.090649386511856,1037.849380202812,7,4,Yes,No,Yes,FAIL
489.0532462151185,7,4,8,6.486218976380521,85.44255702107657,26.90846596579604,36.98772213924645,42.60564896745011,1412.3590063215763,2,1,Yes,No,No,FAIL
298.80675475726844,1,2,0,2.9788474447110502,10.0,16.78383736256525,78.73085015854001,60.37984750979006,1376.139735436315,1,3,Yes,No,Yes,CONDITIONAL PASS
109.00448924005349,3,0,0,3.7337802920486323,67.8720750159969,8.748421600689536,74.25490007699172,90.6985326288884,143.04076801363948,0,0,Yes,No,No,PASS
350.36113746830625,4,1,0,6.330867660104596,110.64232091416024,11.601136552264784,60.34048489866423,45.0,1134.3771572988771,1,2,Yes,No,No,CONDITIONAL PASS
401.25292040242954,4,2,2,6.850093627568402,50.1991947052428,21.58238880592517,67.53964031712857,68.9546718965769,1003.9392683643043,0,1,No,No,No,CONDITIONAL PASS
416.1380049097673,8,1,0,6.15157820466362,44.917676152432406,7.732606070591638,70.55186098063868,54.0144972220747,827.4199112098511,2,3,No,No,No,CONDITIONAL PASS
243.75363142689187,1,4,2,7.279398872176977,79.8974073522799,9.2361912863798,70.2812487374065,76.96924338548115,899.6551305586,0,1,No,No,No,CONDITIONAL PASS
234.47494604473366,4,6,5,11.44128658859102,128.85886535709673,7.954449022650033,43.282363012979566,47.864156044608386,1353.1516026052127,4,4,Yes,Yes,Yes,FAIL
515.0627873126513,4,6,3,9.902161038435795,91.76297756165616,15.883288151548465,29.843634203645664,35.78006097840053,1531.7437870601143,5,5,Yes,No,No,FAIL
458.65825891709295,7,4,2,7.348774115049338,37.155890879257655,27.679422960765166,32.970976143384775,42.512606345522464,1361.8512729283466,2,2,Yes,No,Yes,FAIL
322.30681789094365,10,7,5,8.941678160637768,89.789520947644,29.168221714473933,52.98072575465095,40.682573426964964,1114.5375889750003,3,5,Yes,No,Yes,FAIL
132.5715326732813,1,0,1,2.5715643689568077,47.07422895096633,3.9523950845951035,82.37873803906679,95.4742840265562,526.6073452501053,0,0,Yes,No,No,PASS
343.0907347844218,3,4,0,5.198855828462992,55.25147949433253,2.0,78.56617489035774,72.03993571927701,763.6413082827776,1,1,Yes,No,No,CONDITIONAL PASS
333.3042817257553,2,6,1,7.277690660866836,70.1438668798162,16.831448847619573,67.08995935705737,70.99166290447859,1358.2227626293059,1,0,No,No,No,CONDITIONAL PASS
165.92477199749118,0,0,1,6.110708070243544,59.39342508858047,13.500284127556448,73.93555846850242,90.36391511747264,403.2241794921309,0,0,No,No,No,PASS
176.035212081161,1,3,0,3.1801451993316023,71.98613923220753,15.382393343865205,100.0,77.52223528466894,693.143448340812,1,0,Yes,No,No,PASS
195.58335010328892,1,0,0,2.781526459274737,38.4087457808006,13.992820329460036,81.28414726981768,85.11351129979936,198.4395336802991,1,0,No,Yes,No,PASS
480.666651348988,13,5,5,3.250298488520701,124.84509719180875,33.51570318398993,55.91028164372523,53.05783830224868,1175.108601283411,3,3,Yes,No,No,FAIL
278.5701280427092,1,5,1,7.716750601298883,123.28701613257724,18.113351600734777,62.95684334370707,60.80722293911042,530.5595488713946,0,1,Yes,No,No,CONDITIONAL PASS
296.69291112401834,5,5,0,1.1978682347571423,10.986469129382101,26.324800021068057,67.73199418738236,60.64243744990952,947.996495367561,0,0,Yes,No,No,CONDITIONAL PASS
245.6514911082569,4,1,1,3.076533169840789,47.1958197279082,10.495639773042374,89.22675814081691,88.16957744286587,296.53068541214435,0,2,No,No,No,PASS
204.32915511662077,5,3,3,11.383726681738583,85.96449940840552,9.32920282543255,63.141396679288505,74.09994346838245,689.9055300717704,2,0,Yes,Yes,No,CONDITIONAL PASS
266.47639734396694,2,0,0,7.342301093911783,40.27149326963745,8.365255204913256,98.27232805469029,79.39861972244043,465.6865981163098,0,0,Yes,Yes,No,PASS
303.9626548932,6,8,1,15.02977008495738,72.66796335856478,16.10301095416908,59.83012199362231,33.42671730933844,1951.7350716746066,3,4,Yes,No,No,FAIL
120.62371078448516,0,0,1,6.91145867800487,64.7862916337499,6.972399927423514,83.07235045189265,76.69686519983773,502.72700677303044,0,1,Yes,No,No,PASS
299.73686387298494,3,4,1,9.87111049040867,67.93367938124585,13.858421023478055,82.2164000992281,71.40452836706066,907.3606760252284,2,1,Yes,No,No,CONDITIONAL PASS
274.5544137393808,6,2,1,4.013951246961531,80.18000995160637,24.53808111044651,77.20233040876064,80.79480696651206,1027.121903052403,1,0,Yes,No,No,CONDITIONAL PASS
209.879897474727,1,0,1,7.516952139470097,101.66195822588554,12.016049338817488,83.06693152115636,88.14772956081751,327.47943326406096,0,0,Yes,No,No,PASS
229.82014899265474,2,0,0,3.688931692233954,116.89656196050333,14.99165086903927,85.72070121698029,94.87250649664335,641.0235479228901,0,1,Yes,No,No,PASS
301.15051662023006,3,4,3,7.849448486555256,79.11649294677807,22.417377895070608,44.07705941085052,60.60865287117386,880.3308221910764,0,0,No,Yes,No,CONDITIONAL PASS
183.6683088507446,5,1,1,3.539287008694571,130.60013392498144,16.902463187849843,78.91038018835206,66.37502610981998,920.8643510108536,0,3,Yes,No,No,CONDITIONAL PASS
297.37809792331785,2,5,2,10.537437148707024,86.83538295848983,24.7492755178219,61.14933199736897,62.76366415137533,1203.2883557583468,0,1,No,No,No,CONDITIONAL PASS
58.491444800543576,0,0,0,6.484824392804129,113.94715212964267,13.945849051117241,88.59889045000023,86.30747819278552,357.2207022711363,0,0,No,No,No,PASS
163.80750388239773,0,0,1,4.742708628727088,27.396271603246262,15.822391101528952,76.51715267207135,80.04227633076121,442.71223993784906,0,0,No,Yes,No,PASS
257.0666933754139,3,2,1,6.07993709086967,76.30663104358686,17.485704415623022,53.647299590288334,64.33380867681515,1158.3670245299531,3,1,Yes,No,No,CONDITIONAL PASS
511.382665614555,2,2,4,9.951413841117676,145.96300625950812,26.99733997821682,44.76548550816242,34.47320716096917,1914.2075213843937,1,5,Yes,Yes,No,FAIL
265.3169728471843,2,1,0,5.006315777605608,67.01690743508829,18.2043709228233,81.2186558006786,51.4884925631751,652.5053574985093,0,1,No,No,No,CONDITIONAL PASS
184.29397423316354,2,0,0,2.6141550817166728,30.084268467205263,8.565317910278745,79.79732887574038,80.29163743210903,474.88824489036637,0,0,No,No,No,PASS
210.90286117836288,3,3,1,0.5,140.34618790610426,9.892611263471135,86.15979753668796,86.96834641734573,599.0580799044062,0,1,Yes,No,No,PASS
248.08820852395866,3,2,0,9.210326226709501,126.10360790516906,30.904091036869495,80.96351309745731,61.31955019861855,973.2829886911582,1,0,Yes,No,No,CONDITIONAL PASS
184.22255285132889,2,2,1,10.828296486453459,101.21734216061608,18.625952505228945,72.30594239174324,73.17282718003011,1468.6507258177503,2,1,Yes,No,No,CONDITIONAL PASS
170.40368820219436,1,0,0,8.516290526655023,96.6176273421936,2.468638389996471,86.325467067028,92.9600070096466,505.45730793838993,0,0,No,Yes,No,PASS
199.87580588421383,4,1,0,1.2056258651845617,60.1032071530728,12.251859483364983,87.9021793182406,84.8183202245903,242.48642605478085,0,0,No,No,No,PASS
216.6222159260079,0,0,0,8.056245852252534,87.80640488990352,5.199726727911995,92.3906870641477,86.17222140754104,356.9187744058014,0,0,No,No,No,PASS
448.8609651298493,6,7,4,5.597868013430942,15.0,4.56804757587336,57.664634164380196,47.39244853800135,952.3834642782789,0,1,Yes,Yes,Yes,FAIL
321.7600641418485,4,3,1,10.81130006699432,83.20219992403523,25.72907743274596,82.62118737652277,60.61406636503264,347.66648027398026,1,3,Yes,No,No,CONDITIONAL PASS
332.098311383525,9,11,3,12.093176774720119,139.54108380169788,23.75260793498387,45.839103269956205,24.33605743276116,1220.1875246982058,1,2,No,Yes,No,FAIL
611.4904504978405,5,5,1,12.311100679622907,114.81162221549582,16.695782674218727,39.958952111682294,37.924660831175835,2090.55548383624,0,5,No,Yes,No,FAIL
272.5617130681852,7,6,5,9.486024297554488,28.367704162352453,28.0433064018519,44.586912031090314,44.34546379720779,1047.4576489392364,1,3,Yes,No,Yes,FAIL
180.7555440469077,1,0,0,4.786765768886172,75.15152080433425,5.750553443804784,100.0,87.72796369647376,586.2231816781868,0,0,No,No,No,PASS
335.8265931005899,6,7,7,5.535511159944617,78.02378708276538,13.595375625177342,48.377818463526054,55.64880981242138,1338.4212025923446,4,4,Yes,No,No,FAIL
249.56212461125844,6,5,3,6.8898305871076735,66.19629305716533,24.428894183244182,80.3980851289219,61.40385157226341,608.4305068678464,1,2,Yes,No,No,CONDITIONAL PASS
578.1876093498988,9,3,1,7.172253821211702,148.60533488558437,12.014991879260663,52.76063818769263,36.78808589308191,1631.5254612169044,4,5,Yes,Yes,No,FAIL
388.7432941978673,6,7,5,6.57345874980861,112.12939792065407,30.70452741583222,47.71066733918655,40.22793977815422,2210.922280717037,3,9,No,No,No,FAIL
288.892988441043,4,2,0,4.367946988572185,114.21806979377872,17.82293024739767,68.44631934344804,60.943525823684126,788.6573769135381,2,1,Yes,Yes,No,CONDITIONAL PASS
140.903979143651,1,0,0,4.298892311496211,79.1431959948452,10.623050205909632,92.65499165458564,90.74337565845946,465.10916306441436,0,0,No,No,No,PASS
208.8605539042028,0,0,0,0.5,83.00356852389831,11.642082641987514,87.65176426796268,80.61603830060668,344.81690591276464,0,0,Yes,No,No,PASS
126.96855382793203,1,0,2,3.374530416982093,90.4083950530974,13.904764178467065,100.0,94.80955798802395,787.8065401595959,0,0,No,No,No,PASS
549.0510997627994,5,6,5,5.723111621515937,76.35477934266795,15.7074345128437,70.80136920250541,50.16331065099468,1485.1303060060661,2,2,No,No,No,FAIL
201.4267542907048,0,0,0,4.792867461776188,69.85345737803775,11.31834578767158,95.73818380049349,75.64971366617101,711.2601591031867,1,0,No,No,No,PASS
372.83574213648416,8,4,2,14.166275473111371,90.02885362816365,5.609124889865058,47.67428137940413,63.953676540998046,1660.1528933628476,1,6,Yes,No,Yes,FAIL
