course_name,lecture_name,review_rating,review_comment,review_comment_clean,course_name_clean,lecture_name_clean,comment_length,word_count
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,It's very helpful as I'm an ACCA student. I am very hopeful that it will get me my first remote job.,it's very helpful as i'm an acca student. i am very hopeful that it will get me my first remote job.,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,100,21
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,"You are top
",you are top,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,11,3
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,Excellent course ,excellent course,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,16,2
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,Easy to understand and detailed,easy to understand and detailed,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,31,5
Accounting and Financial Statement Analysis,Congratulations!,5,excellent,excellent,Accounting and Financial Statement Analysis,Congratulations!,9,1
Accounting and Financial Statement Analysis,Building a Cash Flow Statement in Practice,5,"good
",good,Accounting and Financial Statement Analysis,Building a Cash Flow Statement in Practice,4,1
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,The accounting concepts are very concise and real world examples are given. This course will help anyone to built the basic understanding of a company accounting & finance.  ,the accounting concepts are very concise and real world examples are given. this course will help anyone to built the basic understanding of a company accounting & finance.,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,172,28
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,Great,great,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,1
Accounting and Financial Statement Analysis,Congratulations!,5,Excellent Course,excellent course,Accounting and Financial Statement Analysis,Congratulations!,16,2
Accounting and Financial Statement Analysis,Congratulations!,5,The course content is detailed and the Course instructor is superb,the course content is detailed and the course instructor is superb,Accounting and Financial Statement Analysis,Congratulations!,66,11
Accounting and Financial Statement Analysis,Building a Cash Flow Statement in Practice,5,"Easy to understand and well explained.
Thank you","easy to understand and well explained.
thank you",Accounting and Financial Statement Analysis,Building a Cash Flow Statement in Practice,48,8
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,Very nice it's detailed oriented. ,very nice it's detailed oriented.,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,33,5
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,Good,good,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,4,1
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,99/100,99/100,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,6,1
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,I love the fact that the teachings are in depth and are expressed in simple terms ,i love the fact that the teachings are in depth and are expressed in simple terms,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,81,16
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,good learning platform and i guest for free learning of data science platform provide.,good learning platform and i guest for free learning of data science platform provide.,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,86,14
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,incisive and well explanatory,incisive and well explanatory,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,29,4
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,Thanks for offer this great course for free,thanks for offer this great course for free,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,43,8
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,it helps me alot! ,it helps me alot!,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,17,4
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,Great,great,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,1
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,The course is more informative ,the course is more informative,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,30,5
Accounting and Financial Statement Analysis,Building a Cash Flow Statement in Practice,5,wonderfully and so simplified explanation,wonderfully and so simplified explanation,Accounting and Financial Statement Analysis,Building a Cash Flow Statement in Practice,41,5
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,excellent,excellent,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,9,1
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,"excellent, well presented.","excellent, well presented.",Accounting and Financial Statement Analysis,Types of Equity - Practical Example,26,3
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,"Excellent

",excellent,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,9,1
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,Great. Exceed expectations ,great. exceed expectations,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,26,3
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,Ned keeps our attention intact with the simple graphic slides and easy to understand explanations. ,ned keeps our attention intact with the simple graphic slides and easy to understand explanations.,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,98,15
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,Very good ,very good,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,9,2
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,it is more than my expectation ,it is more than my expectation,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,30,6
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,5,This is great. Thank you for providing it for free,this is great. thank you for providing it for free,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,50,10
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,4,its good,its good,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,8,2
Accounting and Financial Statement Analysis,Types of Equity - Practical Example,4,It was great for learning,it was great for learning,Accounting and Financial Statement Analysis,Types of Equity - Practical Example,25,5
